,Unnamed: 0.1,GF,GA,xG,xGA,Poss,Attendance,Sh,SoT,Dist,FK,PK,PKatt,Season,Venue_code,opp_code,team_code,formation,hour,day_code,target
4386,4386,2,2,0.6,1.2,41.0,22861.0,15.0,4.0,21.3,1.0,0.0,0.0,2015,0,6,15,13,19,2,0
4387,4387,3,2,1.2,1.6,44.0,41027.0,10.0,5.0,22.8,0.0,1.0,1.0,2015,0,18,15,6,15,6,1
4388,4388,1,1,0.4,2.3,35.0,31304.0,9.0,2.0,20.7,0.0,0.0,0.0,2015,1,16,15,15,15,1,0
4389,4389,4,1,1.4,0.5,48.0,27383.0,12.0,6.0,17.9,0.0,0.0,0.0,2015,1,2,15,4,19,1,1
4390,4390,1,3,0.8,2.5,57.0,30057.0,13.0,10.0,20.4,2.0,0.0,0.0,2015,0,19,15,4,15,5,0
4391,4391,1,1,0.8,1.8,26.0,31178.0,7.0,3.0,11.0,0.0,0.0,0.0,2015,1,11,15,13,17,5,0
4392,4392,3,2,2.2,1.4,52.0,54012.0,23.0,9.0,16.8,0.0,0.0,0.0,2015,0,16,15,13,19,2,1
4393,4393,1,1,0.8,2.1,47.0,73084.0,13.0,4.0,21.1,0.0,0.0,0.0,2015,0,12,15,13,12,5,0
4394,4394,2,0,2.5,0.3,55.0,31312.0,19.0,11.0,15.4,1.0,0.0,0.0,2015,1,7,15,13,15,5,1
4395,4395,2,0,2.6,0.6,58.0,31182.0,27.0,9.0,15.9,1.0,0.0,0.0,2015,1,14,15,13,20,4,1
4396,4396,0,4,1.1,2.5,62.0,41855.0,11.0,1.0,19.1,1.0,0.0,0.0,2015,0,1,15,13,15,5,0
4397,4397,1,2,1.1,0.6,67.0,30056.0,14.0,5.0,13.9,0.0,0.0,0.0,2015,1,13,15,13,19,3,0
4398,4398,1,2,1.4,1.7,63.0,28863.0,13.0,6.0,12.8,1.0,0.0,0.0,2015,1,17,15,13,14,6,0
4399,4399,1,1,1.4,1.2,44.0,36580.0,14.0,5.0,16.4,1.0,0.0,0.0,2015,0,8,15,9,15,5,0
4400,4400,0,6,0.5,4.2,30.0,31359.0,4.0,1.0,17.0,0.0,0.0,0.0,2015,1,5,15,13,15,5,0
4401,4401,1,0,0.8,1.7,25.0,31465.0,9.0,3.0,15.9,1.0,0.0,0.0,2015,1,0,15,3,15,5,1
4402,4402,0,2,0.9,1.5,56.0,17384.0,11.0,3.0,15.1,1.0,0.0,0.0,2015,0,4,15,0,19,3,0
4403,4403,2,2,0.9,1.7,52.0,31335.0,18.0,5.0,20.4,1.0,0.0,0.0,2015,0,3,15,13,14,6,0
4404,4404,1,2,0.6,1.1,38.0,31359.0,8.0,3.0,16.4,0.0,0.0,0.0,2015,1,6,15,13,15,5,0
4405,4405,0,3,1.4,2.6,59.0,17051.0,19.0,4.0,18.8,2.0,0.0,0.0,2015,0,2,15,13,15,5,0
4406,4406,1,2,0.1,1.3,30.0,31588.0,4.0,2.0,25.2,1.0,0.0,0.0,2015,1,10,15,16,19,1,0
4407,4407,1,4,1.1,3.4,49.0,32003.0,6.0,1.0,18.9,1.0,1.0,1.0,2015,0,9,15,13,16,6,0
4408,4408,1,0,1.0,1.8,35.0,58262.0,13.0,2.0,20.3,0.0,0.0,0.0,2015,1,11,16,11,16,6,1
4409,4409,1,0,1.7,1.7,42.0,30368.0,7.0,5.0,14.6,0.0,1.0,1.0,2015,0,19,16,11,14,6,1
4410,4410,1,0,1.0,0.8,57.0,57672.0,15.0,8.0,18.8,3.0,0.0,0.0,2015,1,17,16,11,14,6,1
4411,4411,0,3,0.1,2.1,38.0,26000.0,2.0,1.0,19.1,0.0,0.0,0.0,2015,0,6,16,5,12,5,0
4412,4412,0,3,0.5,2.1,47.0,60059.0,8.0,2.0,20.0,1.0,0.0,0.0,2015,1,5,16,10,16,6,0
4413,4413,1,3,1.0,1.1,54.0,59919.0,10.0,4.0,16.3,0.0,0.0,0.0,2015,0,0,16,11,16,6,0
4414,4414,2,1,1.3,1.2,56.0,53076.0,17.0,7.0,20.5,2.0,0.0,0.0,2015,1,1,16,8,14,6,1
4415,4415,3,2,1.7,0.4,64.0,52214.0,14.0,4.0,17.9,1.0,0.0,0.0,2015,0,13,16,8,16,6,1
4416,4416,0,1,0.7,1.3,62.0,59924.0,7.0,4.0,17.8,0.0,0.0,0.0,2015,0,18,16,8,14,6,0
4417,4417,0,3,1.0,1.5,58.0,60356.0,9.0,0.0,16.6,1.0,0.0,0.0,2015,1,12,16,8,17,5,0
4418,4418,0,0,0.7,0.6,55.0,39059.0,8.0,0.0,19.5,0.0,0.0,0.0,2015,0,7,16,3,14,6,0
4419,4419,2,1,2.1,1.4,43.0,58989.0,13.0,4.0,17.5,1.0,0.0,0.0,2015,1,8,16,3,16,6,1
4420,4420,2,0,1.9,0.3,47.0,54202.0,11.0,6.0,9.8,0.0,0.0,0.0,2015,1,2,16,3,19,3,1
4421,4421,3,0,1.6,1.2,41.0,57088.0,17.0,7.0,18.5,0.0,0.0,0.0,2015,1,14,16,3,14,6,1
4422,4422,2,2,3.0,1.1,44.0,45421.0,10.0,5.0,10.4,0.0,0.0,0.0,2015,1,10,16,15,16,6,0
4423,4423,3,0,2.3,0.2,60.0,40539.0,17.0,6.0,14.5,0.0,0.0,0.0,2015,1,6,16,3,15,6,1
4424,4424,1,1,2.3,0.4,65.0,31304.0,20.0,10.0,15.8,1.0,1.0,1.0,2015,0,15,16,3,15,1,0
4425,4425,1,0,2.2,0.3,74.0,20391.0,21.0,9.0,17.6,0.0,0.0,0.0,2015,0,17,16,3,15,5,1
4426,4426,3,2,3.1,1.2,51.0,31986.0,27.0,8.0,16.4,1.0,0.0,0.0,2015,0,9,16,4,19,2,1
4427,4427,0,2,0.5,1.2,36.0,40020.0,6.0,3.0,16.6,0.0,0.0,0.0,2015,0,5,16,13,16,6,0
4428,4428,2,3,1.4,2.2,48.0,54012.0,8.0,3.0,15.3,0.0,0.0,0.0,2015,1,15,16,3,19,2,0
4429,4429,0,2,1.2,1.3,58.0,56452.0,17.0,7.0,15.9,2.0,0.0,0.0,2015,1,19,16,3,14,6,0
4430,4430,3,2,1.4,2.1,29.0,53201.0,6.0,5.0,15.0,0.0,0.0,0.0,2015,0,11,16,3,17,5,1
4431,4431,0,1,0.7,0.9,66.0,19488.0,12.0,2.0,17.4,0.0,0.0,0.0,2015,0,4,16,3,19,2,0
4432,4432,4,0,1.9,1.5,50.0,36599.0,15.0,10.0,14.2,0.0,0.0,0.0,2015,0,8,16,3,12,5,1
4433,4433,5,0,2.5,0.2,55.0,59647.0,14.0,7.0,13.5,0.0,0.0,0.0,2015,1,7,16,3,20,0,1
4434,4434,2,3,1.5,1.0,57.0,73458.0,9.0,1.0,19.8,1.0,1.0,1.0,2015,0,12,16,3,17,5,0
4435,4435,2,0,2.2,0.7,52.0,31144.0,17.0,7.0,19.0,1.0,0.0,0.0,2015,0,3,16,3,19,2,1
4436,4436,3,1,3.0,0.6,53.0,58685.0,17.0,4.0,16.6,0.0,0.0,0.0,2015,1,18,16,3,16,6,1
4437,4437,5,1,3.1,0.5,60.0,57553.0,19.0,6.0,16.0,1.0,0.0,0.0,2015,1,13,16,3,16,6,1
4438,4438,4,0,1.1,1.6,48.0,41949.0,11.0,5.0,18.8,0.0,0.0,0.0,2015,0,1,16,3,17,5,1
4439,4439,0,1,0.5,0.6,49.0,58685.0,5.0,0.0,20.8,0.0,0.0,0.0,2015,1,3,16,3,12,5,0
4440,4440,0,0,0.6,0.9,56.0,17072.0,9.0,0.0,16.7,0.0,0.0,0.0,2015,0,2,16,3,17,5,0
4441,4441,3,1,1.2,0.5,40.0,59482.0,13.0,7.0,14.2,0.0,0.0,0.0,2015,1,9,16,3,14,6,1
4442,4442,1,1,0.9,1.3,36.0,53177.0,8.0,3.0,17.5,0.0,0.0,0.0,2015,0,10,16,3,19,5,0
4443,4443,3,0,2.7,0.5,57.0,62027.0,15.0,5.0,14.3,0.0,1.0,1.0,2015,1,0,16,3,19,3,1
4444,4444,1,0,2.2,0.7,68.0,61729.0,20.0,6.0,20.3,0.0,1.0,1.0,2015,1,4,16,3,12,6,1
4445,4445,5,0,3.4,0.5,59.0,27022.0,19.0,12.0,14.9,0.0,0.0,0.0,2015,0,14,16,3,16,6,1
4446,4446,3,2,1.2,1.2,38.0,20051.0,13.0,7.0,17.9,0.0,0.0,0.0,2015,1,1,17,6,15,5,1
4447,4447,0,2,0.5,1.3,44.0,29485.0,10.0,1.0,19.3,0.0,0.0,0.0,2015,0,3,17,6,17,5,0
4448,4448,0,1,0.8,1.0,43.0,57672.0,9.0,2.0,16.3,1.0,0.0,0.0,2015,0,16,17,6,14,6,0
4449,4449,0,2,0.2,2.2,45.0,20019.0,6.0,2.0,23.1,0.0,0.0,0.0,2015,1,19,17,6,15,5,0
4450,4450,3,1,2.4,1.0,51.0,26649.0,12.0,8.0,13.5,0.0,0.0,0.0,2015,0,14,17,8,15,5,1
4451,4451,1,1,0.9,1.9,53.0,20650.0,15.0,4.0,21.2,1.0,0.0,0.0,2015,1,13,17,8,15,5,0
4452,4452,0,1,0.2,1.3,34.0,36261.0,5.0,1.0,19.4,0.0,0.0,0.0,2015,0,8,17,8,15,5,0
4453,4453,0,5,0.5,3.3,25.0,21085.0,6.0,2.0,18.2,0.0,0.0,0.0,2015,1,10,17,16,12,5,0
4454,4454,5,2,3.7,1.5,51.0,38834.0,20.0,8.0,19.2,0.0,0.0,0.0,2015,0,7,17,6,15,5,1
4455,4455,0,1,1.0,1.8,40.0,20869.0,10.0,3.0,20.2,1.0,0.0,0.0,2015,1,15,17,12,15,5,0
4456,4456,0,1,0.5,1.6,40.0,59833.0,7.0,1.0,19.7,0.0,0.0,0.0,2015,0,0,17,6,14,6,0
4457,4457,4,1,2.7,1.4,39.0,21087.0,19.0,6.0,15.9,2.0,0.0,1.0,2015,1,12,17,6,15,5,1
4458,4458,2,4,2.8,2.1,44.0,32020.0,16.0,4.0,16.4,1.0,1.0,1.0,2015,0,9,17,6,14,6,0
4459,4459,1,2,1.0,0.9,51.0,20388.0,14.0,6.0,21.4,2.0,0.0,0.0,2015,1,5,17,6,19,2,0
4460,4460,1,3,0.8,3.1,23.0,20673.0,11.0,4.0,19.6,1.0,0.0,0.0,2015,1,11,17,6,17,5,0
4461,4461,1,2,0.5,1.6,37.0,16861.0,6.0,2.0,14.9,1.0,0.0,0.0,2015,0,2,17,8,20,4,0
4462,4462,1,4,1.6,3.6,43.0,20073.0,14.0,5.0,15.2,0.0,0.0,0.0,2015,1,18,17,6,15,1,0
4463,4463,0,1,0.3,2.2,26.0,20391.0,6.0,4.0,19.0,1.0,0.0,0.0,2015,1,16,17,13,15,5,0
4464,4464,1,1,1.4,1.2,48.0,52223.0,18.0,5.0,19.3,2.0,0.0,0.0,2015,0,13,17,11,15,5,0
4465,4465,0,3,1.2,1.1,67.0,20782.0,15.0,3.0,19.1,0.0,0.0,0.0,2015,1,14,17,11,20,4,0
4466,4466,0,0,0.8,0.6,47.0,19527.0,11.0,5.0,16.3,0.0,0.0,0.0,2015,0,4,17,13,18,5,0
4467,4467,0,1,0.3,0.8,36.0,59581.0,6.0,1.0,22.6,0.0,0.0,0.0,2015,0,18,17,13,19,1,0
4468,4468,0,2,0.5,1.6,36.0,20795.0,9.0,1.0,17.4,1.0,0.0,0.0,2015,1,3,17,13,15,5,0
4469,4469,1,0,1.2,1.3,41.0,41936.0,8.0,4.0,18.1,0.0,0.0,0.0,2015,0,1,17,11,15,5,1
4470,4470,1,4,1.4,1.1,46.0,20012.0,8.0,1.0,13.3,0.0,0.0,0.0,2015,1,6,17,11,19,2,0
4471,4471,0,0,0.6,2.8,33.0,73152.0,10.0,2.0,21.7,0.0,0.0,0.0,2015,0,12,17,11,15,5,0
4472,4472,2,3,1.0,1.0,44.0,21142.0,13.0,7.0,19.0,2.0,0.0,0.0,2015,1,0,17,11,14,6,0
4473,4473,0,4,0.6,0.7,34.0,29658.0,9.0,0.0,21.8,2.0,0.0,0.0,2015,0,19,17,11,19,3,0
4474,4474,2,1,1.7,1.4,37.0,28863.0,9.0,5.0,16.9,0.0,0.0,0.0,2015,0,15,17,11,14,6,1
4475,4475,0,2,0.6,2.2,27.0,53104.0,5.0,2.0,15.3,0.0,0.0,0.0,2015,0,10,17,6,12,5,0
4476,4476,0,3,1.1,0.7,49.0,20957.0,8.0,1.0,26.0,1.0,0.0,0.0,2015,1,8,17,11,15,5,0
4477,4477,1,2,1.7,1.9,50.0,21045.0,18.0,4.0,16.3,2.0,0.0,0.0,2015,1,2,17,11,15,5,0
4478,4478,1,5,0.5,3.6,27.0,53013.0,5.0,2.0,14.5,0.0,0.0,0.0,2015,0,11,17,11,15,5,0
4479,4479,1,2,1.0,1.6,47.0,20738.0,13.0,1.0,15.5,1.0,0.0,0.0,2015,1,4,17,11,15,5,0
4480,4480,0,1,0.4,2.2,33.0,24622.0,6.0,1.0,17.7,0.0,0.0,0.0,2015,0,6,17,11,15,5,0
4481,4481,0,0,0.3,0.7,48.0,20653.0,6.0,0.0,20.0,1.0,0.0,0.0,2015,1,7,17,11,19,2,0
4482,4482,1,5,1.4,2.5,41.0,20257.0,13.0,5.0,12.4,0.0,0.0,0.0,2015,1,9,17,11,14,6,0
4483,4483,1,2,0.6,2.2,29.0,32089.0,8.0,3.0,21.9,1.0,0.0,0.0,2015,0,5,17,11,16,6,0
4484,4484,4,2,2.7,1.8,54.0,50673.0,17.0,7.0,17.1,1.0,0.0,1.0,2015,0,13,18,8,14,6,1
4485,4485,4,1,2.3,0.6,52.0,59901.0,19.0,7.0,13.9,0.0,0.0,0.0,2015,1,9,18,8,20,0,1
4486,4486,2,2,1.3,1.1,47.0,59751.0,14.0,4.0,15.2,0.0,0.0,0.0,2015,1,6,18,8,15,5,0
4487,4487,0,0,0.7,0.7,58.0,30000.0,13.0,3.0,20.0,1.0,0.0,0.0,2015,0,15,18,8,15,5,0
4488,4488,1,2,1.6,2.0,40.0,60000.0,12.0,3.0,22.0,0.0,0.0,1.0,2015,1,12,18,13,14,6,0
4489,4489,2,1,1.6,1.2,47.0,36417.0,20.0,6.0,18.2,2.0,0.0,0.0,2015,0,8,18,8,15,5,1
4490,4490,1,2,1.5,1.2,59.0,49940.0,18.0,5.0,16.7,1.0,0.0,0.0,2015,1,2,18,8,14,6,0
4491,4491,1,0,1.2,0.9,61.0,39132.0,16.0,4.0,16.5,0.0,0.0,0.0,2015,0,7,18,8,14,6,1
4492,4492,1,0,1.3,0.7,38.0,59924.0,13.0,4.0,14.8,0.0,0.0,0.0,2015,1,16,18,8,14,6,1
4493,4493,4,1,2.3,0.7,57.0,41874.0,21.0,8.0,16.5,3.0,0.0,0.0,2015,0,1,18,8,16,6,1
4494,4494,3,2,1.0,1.2,31.0,59909.0,7.0,3.0,14.5,0.0,0.0,0.0,2015,1,10,18,8,16,6,1
4495,4495,0,1,0.4,1.4,48.0,30667.0,8.0,3.0,20.2,0.0,0.0,0.0,2015,0,19,18,8,15,5,0
4496,4496,1,2,0.2,2.1,32.0,53245.0,5.0,3.0,21.4,1.0,0.0,0.0,2015,0,11,18,8,14,6,0
4497,4497,1,1,1.3,1.3,35.0,59626.0,14.0,5.0,22.6,0.0,0.0,0.0,2015,1,3,18,8,19,2,0
4498,4498,3,2,1.8,1.1,37.0,59942.0,10.0,3.0,20.1,0.0,1.0,1.0,2015,1,5,18,3,12,5,1
4499,4499,0,0,0.8,0.8,60.0,18065.0,16.0,3.0,18.6,0.0,0.0,0.0,2015,0,4,18,8,14,6,0
4500,4500,0,2,0.4,2.8,45.0,59777.0,7.0,1.0,22.3,1.0,0.0,0.0,2015,0,0,18,8,20,2,0
4501,4501,2,3,1.6,1.2,56.0,41027.0,11.0,4.0,17.2,0.0,0.0,0.0,2015,1,15,18,8,15,6,0
4502,4502,4,1,3.6,1.6,57.0,20073.0,12.0,5.0,16.0,0.0,1.0,1.0,2015,0,17,18,8,15,1,1
4503,4503,3,2,2.2,2.4,38.0,24351.0,9.0,4.0,14.5,0.0,1.0,1.0,2015,0,6,18,8,17,5,1
4504,4504,2,0,2.5,0.3,62.0,59775.0,13.0,5.0,15.1,0.0,0.0,0.0,2015,1,14,18,8,19,2,1
4505,4505,2,3,2.4,2.2,48.0,59951.0,15.0,5.0,12.6,0.0,0.0,0.0,2015,1,8,18,8,14,6,0
4506,4506,0,1,0.3,1.9,43.0,73130.0,6.0,1.0,17.9,0.0,0.0,0.0,2015,0,12,18,8,15,5,0
4507,4507,1,0,0.8,0.3,64.0,59581.0,9.0,2.0,13.2,0.0,0.0,0.0,2015,1,17,18,8,19,1,1
4508,4508,2,2,1.1,1.4,45.0,32061.0,8.0,3.0,16.1,0.0,0.0,0.0,2015,0,9,18,8,16,6,0
4509,4509,1,1,0.6,0.8,47.0,59949.0,11.0,3.0,14.4,0.0,0.0,0.0,2015,1,13,18,8,12,5,0
4510,4510,1,0,1.8,0.7,39.0,59946.0,13.0,4.0,16.7,1.0,0.0,0.0,2015,1,19,18,3,14,6,1
4511,4511,0,1,1.3,2.4,32.0,59925.0,13.0,4.0,14.9,0.0,0.0,0.0,2015,0,10,18,13,17,5,0
4512,4512,2,1,1.2,1.1,47.0,59957.0,11.0,4.0,16.3,0.0,0.0,0.0,2015,1,1,18,8,14,6,1
4513,4513,1,3,0.6,3.0,47.0,58685.0,6.0,1.0,9.1,0.0,0.0,0.0,2015,0,16,18,3,16,6,0
4514,4514,2,1,1.2,0.7,55.0,59953.0,11.0,5.0,19.9,2.0,0.0,0.0,2015,1,7,18,8,14,6,1
4515,4515,0,2,0.3,1.4,53.0,17032.0,5.0,1.0,17.5,0.0,0.0,0.0,2015,0,2,18,8,14,6,0
4516,4516,1,1,2.2,1.8,61.0,59958.0,21.0,6.0,14.7,0.0,0.0,0.0,2015,1,4,18,8,14,6,0
4517,4517,0,1,0.5,3.0,34.0,32231.0,6.0,2.0,13.4,0.0,0.0,0.0,2015,0,5,18,3,14,6,0
4518,4518,1,2,0.5,0.9,57.0,59959.0,8.0,3.0,14.0,0.0,0.0,0.0,2015,1,0,18,8,16,6,0
4519,4519,4,0,3.0,0.8,63.0,26428.0,12.0,4.0,14.4,0.0,1.0,1.0,2015,0,14,18,8,14,6,1
4520,4520,2,2,1.1,2.4,22.0,59972.0,6.0,2.0,13.7,0.0,0.0,0.0,2015,1,11,18,8,14,6,0
4521,4521,1,3,0.2,1.6,50.0,31604.0,7.0,2.0,22.0,0.0,0.0,0.0,2015,0,3,18,8,16,6,0
4522,4522,0,1,1.3,0.5,44.0,31983.0,17.0,3.0,17.9,0.0,0.0,0.0,2015,0,9,19,3,15,5,0
4523,4523,0,1,1.7,1.7,58.0,30368.0,25.0,6.0,20.3,0.0,0.0,0.0,2015,1,16,19,3,14,6,0
4524,4524,0,1,2.1,0.6,44.0,30621.0,15.0,5.0,15.9,0.0,0.0,0.0,2015,1,12,19,3,16,6,0
4525,4525,2,0,2.2,0.2,55.0,20019.0,14.0,5.0,16.4,1.0,0.0,0.0,2015,0,17,19,3,15,5,1
4526,4526,0,2,0.6,2.5,62.0,30000.0,11.0,0.0,22.8,1.0,0.0,0.0,2015,1,2,19,3,12,5,0
4527,4527,1,0,1.0,1.0,43.0,28002.0,5.0,3.0,13.5,0.0,0.0,0.0,2015,0,15,19,3,14,6,1
4528,4528,2,1,1.0,0.6,52.0,30483.0,7.0,3.0,19.7,0.0,0.0,0.0,2015,1,13,19,3,15,5,1
4529,4529,3,2,2.0,1.0,52.0,41951.0,9.0,4.0,14.4,1.0,0.0,0.0,2015,0,1,19,3,15,5,1
4530,4530,1,1,0.9,1.6,38.0,36475.0,8.0,4.0,16.5,1.0,0.0,0.0,2015,0,8,19,3,15,5,0
4531,4531,2,1,1.7,1.5,61.0,30617.0,10.0,4.0,15.6,1.0,0.0,0.0,2015,1,7,19,3,20,0,1
4532,4532,0,2,0.3,1.9,40.0,24390.0,4.0,2.0,18.8,1.0,0.0,0.0,2015,0,6,19,3,15,5,0
4533,4533,1,0,1.4,0.4,52.0,30667.0,15.0,5.0,19.1,0.0,0.0,0.0,2015,1,18,19,3,15,5,1
4534,4534,0,0,0.3,1.6,57.0,26911.0,5.0,2.0,17.0,0.0,0.0,0.0,2015,0,14,19,3,15,5,0
4535,4535,0,0,0.7,0.2,65.0,30328.0,16.0,2.0,20.1,0.0,0.0,0.0,2015,1,4,19,3,19,2,0
4536,4536,0,1,0.1,2.7,34.0,30729.0,3.0,1.0,23.7,0.0,0.0,0.0,2015,1,10,19,3,15,5,0
4537,4537,0,1,0.2,3.2,29.0,52613.0,2.0,1.0,10.2,0.0,0.0,0.0,2015,0,11,19,4,12,5,0
4538,4538,1,0,1.0,1.2,41.0,30362.0,8.0,5.0,18.0,1.0,0.0,0.0,2015,0,3,19,3,19,2,1
4539,4539,0,0,0.2,0.9,37.0,30631.0,4.0,1.0,27.4,0.0,0.0,0.0,2015,1,5,19,4,14,6,0
4540,4540,1,0,0.7,0.8,49.0,73045.0,19.0,6.0,20.4,1.0,0.0,0.0,2015,0,12,19,3,17,0,1
4541,4541,3,1,2.5,0.8,43.0,30057.0,8.0,4.0,15.4,0.0,1.0,1.0,2015,1,15,19,3,15,5,1
4542,4542,2,1,0.2,1.1,50.0,16982.0,7.0,2.0,21.7,0.0,0.0,0.0,2015,0,2,19,4,15,5,1
4543,4543,0,1,0.8,1.8,58.0,31523.0,15.0,4.0,19.1,2.0,0.0,0.0,2015,1,0,19,3,19,3,0
4544,4544,2,0,1.3,1.2,42.0,56452.0,11.0,7.0,15.9,0.0,0.0,0.0,2015,0,16,19,4,14,6,1
4545,4545,2,1,0.5,1.7,37.0,31587.0,11.0,3.0,19.4,1.0,0.0,0.0,2015,1,9,19,4,16,6,1
4546,4546,1,2,1.0,3.1,44.0,59888.0,6.0,2.0,14.8,0.0,0.0,0.0,2015,0,0,19,3,19,3,0
4547,4547,0,1,0.7,1.8,61.0,59946.0,14.0,1.0,21.1,0.0,0.0,0.0,2015,0,18,19,3,14,6,0
4548,4548,0,2,0.7,2.7,63.0,31395.0,12.0,5.0,19.8,0.0,0.0,0.0,2015,1,6,19,3,15,5,0
4549,4549,4,0,0.7,0.6,66.0,29658.0,10.0,5.0,18.9,0.0,0.0,0.0,2015,1,17,19,3,19,3,1
4550,4550,1,0,0.8,0.4,61.0,39112.0,14.0,3.0,21.7,0.0,0.0,0.0,2015,0,7,19,4,14,6,1
4551,4551,2,3,1.2,2.0,48.0,31842.0,14.0,8.0,20.9,0.0,0.0,0.0,2015,1,8,19,3,20,4,0
4552,4552,2,1,1.3,2.1,49.0,31012.0,11.0,4.0,15.0,0.0,0.0,0.0,2015,1,1,19,3,15,5,1
4553,4553,0,1,0.4,1.5,58.0,52164.0,5.0,2.0,18.2,0.0,0.0,0.0,2015,0,13,19,3,20,4,0
4554,4554,0,1,0.6,1.4,64.0,19246.0,10.0,4.0,19.0,0.0,0.0,0.0,2015,0,4,19,3,14,6,0
4555,4555,0,3,0.7,2.6,49.0,31243.0,11.0,1.0,18.7,1.0,0.0,0.0,2015,1,3,19,4,15,5,0
4556,4556,2,2,2.0,1.7,41.0,32190.0,14.0,4.0,15.6,0.0,0.0,0.0,2015,0,5,19,4,15,5,0
4557,4557,1,5,0.5,2.3,34.0,32000.0,7.0,3.0,16.9,0.0,0.0,0.0,2015,1,11,19,4,20,2,0
4558,4558,1,1,0.9,1.1,64.0,31219.0,17.0,4.0,20.8,1.0,0.0,0.0,2015,1,14,19,3,14,6,0
4559,4559,1,3,1.3,2.7,37.0,53097.0,7.0,5.0,14.7,0.0,0.0,0.0,2015,0,10,19,4,16,6,0
4560,4560,0,2,1.3,1.2,64.0,16479.0,22.0,4.0,19.0,1.0,0.0,0.0,2014,0,2,0,8,20,4,0
4561,4561,0,2,0.3,3.1,35.0,58729.0,6.0,3.0,18.7,0.0,0.0,0.0,2014,1,5,0,8,16,6,0
4562,4562,0,5,0.2,4.4,20.0,52276.0,1.0,0.0,6.8,0.0,0.0,0.0,2014,0,11,0,16,12,5,0
4563,4563,1,0,2.7,0.7,51.0,58000.0,30.0,6.0,16.9,1.0,0.0,0.0,2014,1,14,0,8,15,5,1
4564,4564,1,0,1.1,1.0,54.0,20000.0,13.0,3.0,20.7,1.0,0.0,0.0,2014,0,4,0,6,15,5,1
4565,4565,3,1,1.1,1.0,46.0,59919.0,12.0,7.0,17.7,0.0,0.0,0.0,2014,1,16,0,8,16,6,1
4566,4566,0,0,0.4,1.1,42.0,31266.0,8.0,2.0,21.1,1.0,0.0,0.0,2014,0,3,0,8,17,5,0
4567,4567,2,2,1.7,0.7,54.0,59475.0,17.0,6.0,17.6,1.0,0.0,0.0,2014,1,6,0,6,20,0,0
4568,4568,3,1,2.7,1.4,53.0,59496.0,21.0,8.0,17.3,1.0,0.0,1.0,2014,1,1,0,8,20,4,1
4569,4569,2,0,0.7,1.3,36.0,32209.0,9.0,5.0,16.7,0.0,0.0,0.0,2014,0,9,0,12,12,5,1
4570,4570,1,0,1.6,0.5,60.0,59833.0,13.0,5.0,21.1,1.0,0.0,1.0,2014,1,17,0,12,14,6,1
4571,4571,0,4,0.4,4.3,38.0,53092.0,5.0,3.0,19.9,0.0,0.0,0.0,2014,0,10,0,12,17,5,0
4572,4572,2,0,2.5,0.3,66.0,59886.0,24.0,6.0,17.8,1.0,0.0,0.0,2014,1,13,0,12,12,5,1
4573,4573,2,3,1.4,1.9,56.0,73123.0,17.0,7.0,16.5,1.0,0.0,0.0,2014,0,12,0,12,20,3,0
4574,4574,1,2,1.0,0.9,63.0,38906.0,10.0,3.0,16.1,0.0,0.0,0.0,2014,0,7,0,8,20,0,0
4575,4575,3,0,1.8,0.6,61.0,59653.0,15.0,5.0,15.7,0.0,0.0,0.0,2014,1,15,0,12,15,5,1
4576,4576,2,0,2.8,0.4,55.0,59777.0,20.0,7.0,19.6,2.0,0.0,1.0,2014,1,18,0,12,20,2,1
4577,4577,4,1,3.5,1.6,49.0,36166.0,21.0,12.0,16.7,0.0,0.0,0.0,2014,0,8,0,8,17,5,1
4578,4578,5,0,2.5,0.1,64.0,26940.0,15.0,5.0,17.7,1.0,1.0,1.0,2014,0,14,0,8,15,6,1
4579,4579,1,2,0.8,2.0,29.0,59757.0,7.0,2.0,15.6,0.0,0.0,0.0,2014,1,11,0,8,12,5,0
4580,4580,0,0,1.2,0.4,75.0,59255.0,20.0,5.0,18.8,2.0,0.0,0.0,2014,1,4,0,6,14,6,0
4581,4581,1,0,1.8,0.8,42.0,31523.0,12.0,2.0,17.2,0.0,0.0,0.0,2014,0,19,0,8,19,3,1
4582,4582,2,1,1.7,0.6,66.0,59249.0,24.0,7.0,16.0,0.0,0.0,0.0,2014,1,2,0,8,15,5,1
4583,4583,2,1,3.1,1.0,56.0,59888.0,26.0,5.0,15.6,1.0,0.0,0.0,2014,1,19,0,8,19,3,1
4584,4584,3,2,1.0,1.0,56.0,21142.0,16.0,4.0,17.3,0.0,0.0,0.0,2014,0,17,0,8,14,6,1
4585,4585,2,0,2.4,0.4,46.0,60111.0,20.0,6.0,16.2,0.0,1.0,1.0,2014,1,9,0,8,16,6,1
4586,4586,0,2,0.5,0.8,49.0,59968.0,9.0,2.0,22.5,0.0,0.0,0.0,2014,1,10,0,8,20,2,0
4587,4587,1,0,1.3,0.5,53.0,41956.0,10.0,3.0,19.5,0.0,0.0,0.0,2014,0,1,0,8,12,5,1
4588,4588,0,3,0.8,1.5,68.0,25149.0,12.0,3.0,18.5,0.0,0.0,0.0,2014,0,6,0,8,20,0,0
4589,4589,1,2,1.9,0.6,64.0,60112.0,20.0,4.0,16.7,2.0,0.0,0.0,2014,1,3,0,8,15,5,0
